id,category,keywords
83746,Neural_Networks,"['word_508', 'word_525', 'word_1235', 'word_1248', 'word_1250', 'word_1291']"
124734,Theory,"['word_183', 'word_381', 'word_480', 'word_820', 'word_878', 'word_893', 'word_904', 'word_966', 'word_1023', 'word_1097', 'word_1172', 'word_1199', 'word_1210', 'word_1246', 'word_1260', 'word_1264', 'word_1315', 'word_1337', 'word_1340']"
106590,Probabilistic_Methods,"['word_5', 'word_324', 'word_341', 'word_470', 'word_500', 'word_586', 'word_625', 'word_719', 'word_784', 'word_807', 'word_858', 'word_916', 'word_933', 'word_986', 'word_1047', 'word_1095', 'word_1175', 'word_1188', 'word_1195', 'word_1263', 'word_1267', 'word_1295', 'word_1297', 'word_1390']"
1133417,Probabilistic_Methods,"['word_20', 'word_354', 'word_508', 'word_675', 'word_724', 'word_727', 'word_764', 'word_809', 'word_861', 'word_919', 'word_1176', 'word_1209', 'word_1255', 'word_1282', 'word_1316', 'word_1393']"
1125402,Probabilistic_Methods,"['word_26', 'word_37', 'word_52', 'word_137', 'word_475', 'word_541', 'word_648', 'word_709', 'word_730', 'word_875', 'word_898', 'word_963', 'word_979', 'word_988', 'word_1073', 'word_1175', 'word_1178', 'word_1209', 'word_1264', 'word_1267', 'word_1349', 'word_1427']"
1153024,Probabilistic_Methods,"['word_5', 'word_49', 'word_169', 'word_247', 'word_393', 'word_523', 'word_625', 'word_639', 'word_648', 'word_702', 'word_871', 'word_936', 'word_1178', 'word_1217', 'word_1235', 'word_1250', 'word_1254', 'word_1371', 'word_1420']"
853155,Neural_Networks,"['word_20', 'word_248', 'word_499', 'word_521', 'word_775', 'word_776', 'word_814', 'word_954', 'word_961', 'word_1043', 'word_1172', 'word_1199', 'word_1279', 'word_1382']"
1118120,Neural_Networks,"['word_86', 'word_131', 'word_212', 'word_588', 'word_620', 'word_692', 'word_694', 'word_725', 'word_769', 'word_786', 'word_912', 'word_1076', 'word_1139', 'word_1202', 'word_1204', 'word_1210', 'word_1231', 'word_1315', 'word_1385', 'word_1391', 'word_1393', 'word_1432']"
1105810,Case_Based,"['word_5', 'word_40', 'word_538', 'word_578', 'word_618', 'word_625', 'word_751', 'word_783', 'word_796', 'word_834', 'word_938', 'word_989', 'word_1045', 'word_1164', 'word_1178']"
1113831,Genetic_Algorithms,"['word_26', 'word_39', 'word_141', 'word_327', 'word_430', 'word_511', 'word_593', 'word_813', 'word_912', 'word_946', 'word_1117', 'word_1126', 'word_1178', 'word_1208', 'word_1216', 'word_1333', 'word_1356']"
646289,Probabilistic_Methods,"['word_136', 'word_401', 'word_723', 'word_934', 'word_1210', 'word_1255']"
1106546,Probabilistic_Methods,"['word_5', 'word_169', 'word_238', 'word_247', 'word_325', 'word_393', 'word_397', 'word_531', 'word_625', 'word_648', 'word_702', 'word_936', 'word_980', 'word_1204', 'word_1217', 'word_1235', 'word_1254', 'word_1290', 'word_1387', 'word_1426']"
31479,Probabilistic_Methods,"['word_66', 'word_128', 'word_152', 'word_178', 'word_204', 'word_478', 'word_508', 'word_518', 'word_716', 'word_755', 'word_815', 'word_820', 'word_1152', 'word_1166', 'word_1178', 'word_1179', 'word_1237', 'word_1255', 'word_1267', 'word_1317', 'word_1354', 'word_1357']"
31483,Probabilistic_Methods,"['word_20', 'word_53', 'word_213', 'word_359', 'word_508', 'word_697', 'word_704', 'word_755', 'word_815', 'word_876', 'word_1095', 'word_1115', 'word_1178', 'word_1249', 'word_1255', 'word_1264', 'word_1354']"
31489,Probabilistic_Methods,"['word_26', 'word_133', 'word_195', 'word_366', 'word_379', 'word_412', 'word_435', 'word_443', 'word_446', 'word_484', 'word_534', 'word_541', 'word_570', 'word_675', 'word_752', 'word_912', 'word_972', 'word_1118', 'word_1229', 'word_1293', 'word_1382']"
94639,Genetic_Algorithms,"['word_65', 'word_256', 'word_300', 'word_314', 'word_383', 'word_496', 'word_541', 'word_563', 'word_722', 'word_748', 'word_880', 'word_1098', 'word_1133', 'word_1145', 'word_1300', 'word_1354', 'word_1355']"
631015,Neural_Networks,"['word_20', 'word_180', 'word_193', 'word_293', 'word_552', 'word_775', 'word_810', 'word_916', 'word_920', 'word_923', 'word_987', 'word_1094', 'word_1231', 'word_1254', 'word_1281', 'word_1304', 'word_1317', 'word_1329', 'word_1349', 'word_1350', 'word_1366', 'word_1387', 'word_1394', 'word_1419']"
645571,Probabilistic_Methods,"['word_150', 'word_416', 'word_437', 'word_619', 'word_699', 'word_706', 'word_999', 'word_1000', 'word_1072', 'word_1095', 'word_1209', 'word_1248', 'word_1250', 'word_1255', 'word_1425']"
1106568,Neural_Networks,"['word_20', 'word_133', 'word_204', 'word_337', 'word_404', 'word_462', 'word_559', 'word_756', 'word_775', 'word_839', 'word_932', 'word_1036', 'word_1159', 'word_1214', 'word_1224', 'word_1264', 'word_1291', 'word_1390', 'word_1430']"
7296,Neural_Networks,"['word_20', 'word_36', 'word_76', 'word_86', 'word_89', 'word_137', 'word_193', 'word_293', 'word_510', 'word_723', 'word_756', 'word_775', 'word_901', 'word_912', 'word_965', 'word_1210', 'word_1315', 'word_1353']"
1132731,Genetic_Algorithms,"['word_133', 'word_496', 'word_835', 'word_1133', 'word_1219']"
1153064,Theory,"['word_18', 'word_204', 'word_251', 'word_263', 'word_471', 'word_475', 'word_486', 'word_648', 'word_764', 'word_815', 'word_920', 'word_1006', 'word_1063', 'word_1076', 'word_1133', 'word_1178', 'word_1231', 'word_1255', 'word_1264', 'word_1331', 'word_1350', 'word_1357', 'word_1394', 'word_1424']"
93923,Rule_Learning,"['word_48', 'word_306', 'word_480', 'word_654', 'word_676', 'word_697', 'word_726', 'word_784', 'word_815', 'word_917', 'word_1006', 'word_1020', 'word_1022', 'word_1037', 'word_1059', 'word_1076', 'word_1094', 'word_1264', 'word_1349']"
87363,Genetic_Algorithms,"['word_6', 'word_170', 'word_265', 'word_283', 'word_300', 'word_369', 'word_384', 'word_496', 'word_594', 'word_601', 'word_765', 'word_855', 'word_873', 'word_877', 'word_1028', 'word_1055', 'word_1133', 'word_1181', 'word_1227', 'word_1268', 'word_1302', 'word_1304']"
395540,Probabilistic_Methods,"['word_20', 'word_27', 'word_40', 'word_78', 'word_132', 'word_213', 'word_308', 'word_447', 'word_489', 'word_500', 'word_508', 'word_559', 'word_576', 'word_685', 'word_725', 'word_784', 'word_798', 'word_817', 'word_887', 'word_1028', 'word_1055', 'word_1072', 'word_1178']"
395547,Neural_Networks,"['word_14', 'word_40', 'word_204', 'word_508', 'word_515', 'word_541', 'word_547', 'word_589', 'word_701', 'word_702', 'word_724', 'word_725', 'word_823', 'word_1055', 'word_1088', 'word_1110', 'word_1148', 'word_1293', 'word_1309', 'word_1332', 'word_1380']"
50381,Theory,"['word_78', 'word_126', 'word_133', 'word_136', 'word_213', 'word_232', 'word_323', 'word_457', 'word_508', 'word_536', 'word_613', 'word_649', 'word_846', 'word_912', 'word_916', 'word_940', 'word_970', 'word_1210', 'word_1229', 'word_1264', 'word_1306', 'word_1331', 'word_1353', 'word_1361', 'word_1432']"
1129015,Genetic_Algorithms,"['word_119', 'word_133', 'word_204', 'word_206', 'word_238', 'word_368', 'word_412', 'word_444', 'word_590', 'word_648', 'word_756', 'word_972', 'word_979', 'word_1091', 'word_1161', 'word_1302']"
126909,Probabilistic_Methods,"['word_9', 'word_62', 'word_65', 'word_158', 'word_179', 'word_392', 'word_598', 'word_649', 'word_686', 'word_725', 'word_822', 'word_972', 'word_1210', 'word_1248', 'word_1250', 'word_1335', 'word_1382', 'word_1425', 'word_1427']"
143676,Neural_Networks,"['word_461', 'word_591', 'word_667', 'word_775', 'word_1349', 'word_1390']"
395553,Neural_Networks,"['word_2', 'word_63', 'word_66', 'word_97', 'word_179', 'word_239', 'word_292', 'word_349', 'word_476', 'word_541', 'word_547', 'word_668', 'word_695', 'word_725', 'word_823', 'word_861', 'word_932', 'word_1053', 'word_1055', 'word_1072', 'word_1077', 'word_1139', 'word_1171', 'word_1176', 'word_1180']"
19045,Genetic_Algorithms,"['word_84', 'word_100', 'word_228', 'word_300', 'word_369', 'word_469', 'word_483', 'word_496', 'word_515', 'word_594', 'word_601', 'word_659', 'word_1072', 'word_1132', 'word_1133', 'word_1150', 'word_1178', 'word_1181', 'word_1227', 'word_1275', 'word_1297', 'word_1354', 'word_1397']"
631052,Neural_Networks,"['word_89', 'word_100', 'word_262', 'word_293', 'word_379', 'word_542', 'word_620', 'word_763', 'word_775', 'word_804', 'word_1031', 'word_1075', 'word_1210', 'word_1237', 'word_1254', 'word_1260', 'word_1331', 'word_1356']"
126912,Probabilistic_Methods,"['word_17', 'word_20', 'word_52', 'word_62', 'word_104', 'word_158', 'word_183', 'word_289', 'word_345', 'word_368', 'word_443', 'word_457', 'word_756', 'word_781', 'word_809', 'word_916', 'word_970', 'word_972', 'word_1139', 'word_1145', 'word_1210', 'word_1246', 'word_1317']"
116790,Probabilistic_Methods,"['word_3', 'word_20', 'word_40', 'word_94', 'word_98', 'word_126', 'word_214', 'word_293', 'word_302', 'word_313', 'word_514', 'word_541', 'word_916', 'word_960', 'word_1115', 'word_1145', 'word_1160', 'word_1204', 'word_1210', 'word_1255', 'word_1302', 'word_1306']"
5869,Neural_Networks,"['word_20', 'word_304', 'word_386', 'word_415', 'word_429', 'word_537', 'word_610', 'word_620', 'word_667', 'word_726', 'word_878', 'word_916', 'word_965', 'word_1055', 'word_1061', 'word_1178', 'word_1188', 'word_1210', 'word_1264', 'word_1353', 'word_1357', 'word_1427']"
579108,Genetic_Algorithms,"['word_332', 'word_912', 'word_1073', 'word_1148', 'word_1241']"
683355,Probabilistic_Methods,"['word_20', 'word_59', 'word_80', 'word_131', 'word_264', 'word_397', 'word_404', 'word_475', 'word_620', 'word_648', 'word_809', 'word_940', 'word_987', 'word_1050', 'word_1144', 'word_1176', 'word_1255', 'word_1292', 'word_1388']"
59772,Neural_Networks,"['word_133', 'word_239', 'word_331', 'word_338', 'word_447', 'word_448', 'word_508', 'word_730', 'word_764', 'word_829', 'word_873', 'word_898', 'word_1139', 'word_1145', 'word_1160', 'word_1264', 'word_1273', 'word_1353', 'word_1393']"
243483,Genetic_Algorithms,"['word_223', 'word_321', 'word_327', 'word_496', 'word_508', 'word_541', 'word_703', 'word_704', 'word_780', 'word_931', 'word_1077', 'word_1123', 'word_1133', 'word_1157', 'word_1162', 'word_1178', 'word_1180', 'word_1309', 'word_1333', 'word_1356']"
126926,Probabilistic_Methods,"['word_62', 'word_173', 'word_277', 'word_368', 'word_446', 'word_508', 'word_631', 'word_648', 'word_649', 'word_676', 'word_719', 'word_811', 'word_822', 'word_861', 'word_972', 'word_984', 'word_1018', 'word_1276', 'word_1382', 'word_1413', 'word_1415']"
1128314,Genetic_Algorithms,"['word_100', 'word_143', 'word_150', 'word_182', 'word_426', 'word_510', 'word_524', 'word_592', 'word_648', 'word_735', 'word_744', 'word_912', 'word_932', 'word_938', 'word_962', 'word_980', 'word_1046', 'word_1148', 'word_1152', 'word_1274', 'word_1300', 'word_1306', 'word_1314']"
1105887,Rule_Learning,"['word_174', 'word_192', 'word_193', 'word_365', 'word_589', 'word_592', 'word_764', 'word_979', 'word_1072', 'word_1076', 'word_1132', 'word_1171', 'word_1178', 'word_1264', 'word_1275', 'word_1377', 'word_1381', 'word_1398', 'word_1419']"
1110209,Probabilistic_Methods,"['word_4', 'word_78', 'word_90', 'word_251', 'word_327', 'word_341', 'word_515', 'word_531', 'word_676', 'word_709', 'word_730', 'word_865', 'word_986', 'word_1006', 'word_1145', 'word_1179', 'word_1199', 'word_1230', 'word_1260', 'word_1290', 'word_1333']"
307656,Genetic_Algorithms,"['word_26', 'word_127', 'word_188', 'word_204', 'word_211', 'word_322', 'word_341', 'word_368', 'word_396', 'word_403', 'word_519', 'word_731', 'word_916', 'word_979', 'word_1091', 'word_1152', 'word_1229', 'word_1268', 'word_1291', 'word_1314']"
199571,Neural_Networks,"['word_20', 'word_136', 'word_460', 'word_471', 'word_476', 'word_697', 'word_719', 'word_755', 'word_756', 'word_775', 'word_808', 'word_934', 'word_970', 'word_1086', 'word_1088', 'word_1115', 'word_1175', 'word_1178', 'word_1304', 'word_1309', 'word_1394', 'word_1418']"
595193,Genetic_Algorithms,"['word_40', 'word_123', 'word_124', 'word_458', 'word_496', 'word_544', 'word_895', 'word_928', 'word_1061', 'word_1076', 'word_1097', 'word_1133', 'word_1178', 'word_1204', 'word_1231', 'word_1300', 'word_1302']"
990075,Case_Based,"['word_65', 'word_152', 'word_190', 'word_442', 'word_729', 'word_813', 'word_912', 'word_1076', 'word_1139', 'word_1178', 'word_1263', 'word_1302', 'word_1309', 'word_1432']"
119686,Neural_Networks,"['word_16', 'word_20', 'word_169', 'word_177', 'word_465', 'word_508', 'word_616', 'word_671', 'word_725', 'word_726', 'word_775', 'word_875', 'word_1237', 'word_1264', 'word_1306', 'word_1329']"
1154520,Neural_Networks,"['word_66', 'word_119', 'word_168', 'word_206', 'word_212', 'word_475', 'word_522', 'word_588', 'word_675', 'word_826', 'word_952', 'word_1036', 'word_1085', 'word_1092', 'word_1135', 'word_1251', 'word_1349']"
28504,Reinforcement_Learning,"['word_53', 'word_209', 'word_285', 'word_293', 'word_379', 'word_508', 'word_548', 'word_582', 'word_605', 'word_695', 'word_724', 'word_1074', 'word_1210', 'word_1230', 'word_1256', 'word_1264', 'word_1269', 'word_1276', 'word_1349', 'word_1356']"
1129096,Reinforcement_Learning,"['word_40', 'word_335', 'word_399', 'word_451', 'word_510', 'word_582', 'word_589', 'word_593', 'word_605', 'word_962', 'word_1072', 'word_1124', 'word_1180', 'word_1223', 'word_1264', 'word_1275', 'word_1322', 'word_1382', 'word_1387', 'word_1390']"
1128369,Genetic_Algorithms,"['word_659', 'word_912', 'word_1133', 'word_1307', 'word_1329']"
96845,Genetic_Algorithms,"['word_1', 'word_68', 'word_195', 'word_303', 'word_368', 'word_396', 'word_694', 'word_730', 'word_736', 'word_806', 'word_815', 'word_830', 'word_874', 'word_926', 'word_1118', 'word_1175', 'word_1178', 'word_1263', 'word_1264', 'word_1275', 'word_1309', 'word_1321', 'word_1326', 'word_1329', 'word_1332', 'word_1391', 'word_1427']"
1110256,Theory,"['word_28', 'word_90', 'word_124', 'word_368', 'word_524', 'word_631', 'word_648', 'word_1178', 'word_1202', 'word_1210', 'word_1262', 'word_1264', 'word_1293', 'word_1329', 'word_1331', 'word_1333', 'word_1390']"
55403,Rule_Learning,"['word_45', 'word_62', 'word_361', 'word_392', 'word_399', 'word_510', 'word_524', 'word_537', 'word_676', 'word_700', 'word_875', 'word_1072', 'word_1076', 'word_1139', 'word_1145', 'word_1178', 'word_1225', 'word_1264', 'word_1326', 'word_1409', 'word_1419']"
389715,Theory,"['word_42', 'word_359', 'word_508', 'word_730', 'word_811', 'word_815', 'word_920', 'word_1091', 'word_1157', 'word_1175', 'word_1178', 'word_1233', 'word_1250', 'word_1258', 'word_1301', 'word_1306', 'word_1315', 'word_1387']"
1153816,Genetic_Algorithms,"['word_298', 'word_314', 'word_372', 'word_549', 'word_741', 'word_772', 'word_814', 'word_820', 'word_883', 'word_1199', 'word_1208', 'word_1267', 'word_1382']"
131317,Neural_Networks,"['word_4', 'word_40', 'word_47', 'word_67', 'word_152', 'word_229', 'word_513', 'word_538', 'word_571', 'word_620', 'word_724', 'word_725', 'word_753', 'word_775', 'word_866', 'word_906', 'word_1009', 'word_1102', 'word_1160', 'word_1178', 'word_1211', 'word_1264', 'word_1300', 'word_1332', 'word_1395']"
260979,Theory,"['word_53', 'word_90', 'word_218', 'word_239', 'word_259', 'word_279', 'word_284', 'word_336', 'word_448', 'word_682', 'word_697', 'word_711', 'word_725', 'word_811', 'word_863', 'word_1119', 'word_1264', 'word_1296', 'word_1337', 'word_1382']"
264556,Neural_Networks,"['word_115', 'word_565', 'word_620', 'word_667', 'word_724', 'word_738', 'word_754', 'word_878', 'word_924', 'word_988', 'word_1150', 'word_1210', 'word_1250', 'word_1285', 'word_1317', 'word_1339', 'word_1353']"
35852,Reinforcement_Learning,"['word_129', 'word_133', 'word_209', 'word_352', 'word_470', 'word_511', 'word_582', 'word_620', 'word_756', 'word_761', 'word_920', 'word_1028', 'word_1076', 'word_1263', 'word_1264', 'word_1273', 'word_1329', 'word_1358']"
1119671,Neural_Networks,"['word_57', 'word_93', 'word_99', 'word_100', 'word_133', 'word_180', 'word_204', 'word_212', 'word_232', 'word_239', 'word_616', 'word_716', 'word_888', 'word_1122', 'word_1218']"
1153853,Genetic_Algorithms,"['word_50', 'word_94', 'word_119', 'word_188', 'word_271', 'word_285', 'word_311', 'word_389', 'word_463', 'word_496', 'word_508', 'word_700', 'word_806', 'word_933', 'word_1017', 'word_1046', 'word_1092', 'word_1152', 'word_1267', 'word_1387', 'word_1393']"
1153860,Genetic_Algorithms,"['word_20', 'word_43', 'word_47', 'word_226', 'word_300', 'word_394', 'word_441', 'word_465', 'word_496', 'word_508', 'word_861', 'word_970', 'word_1085', 'word_1228', 'word_1264', 'word_1333']"
1153861,Neural_Networks,"['word_20', 'word_104', 'word_399', 'word_541', 'word_695', 'word_725', 'word_750', 'word_775', 'word_849', 'word_894', 'word_913', 'word_1199', 'word_1210', 'word_1273']"
35863,Reinforcement_Learning,"['word_39', 'word_68', 'word_133', 'word_174', 'word_254', 'word_314', 'word_508', 'word_582', 'word_736', 'word_757', 'word_759', 'word_1005', 'word_1042', 'word_1160', 'word_1178', 'word_1197', 'word_1230', 'word_1264', 'word_1273', 'word_1329', 'word_1337', 'word_1356']"
1121176,Case_Based,"['word_5', 'word_41', 'word_58', 'word_73', 'word_87', 'word_180', 'word_235', 'word_394', 'word_589', 'word_703', 'word_751', 'word_759', 'word_778', 'word_840', 'word_964', 'word_980', 'word_1077', 'word_1118', 'word_1132', 'word_1178', 'word_1264', 'word_1307', 'word_1382']"
1131301,Probabilistic_Methods,"['word_59', 'word_66', 'word_125', 'word_285', 'word_323', 'word_335', 'word_383', 'word_453', 'word_475', 'word_508', 'word_619', 'word_649', 'word_698', 'word_822', 'word_866', 'word_993', 'word_1012', 'word_1017', 'word_1020', 'word_1178', 'word_1258', 'word_1259', 'word_1260', 'word_1432']"
1131305,Probabilistic_Methods,"['word_403', 'word_598', 'word_686', 'word_1428']"
1105148,Reinforcement_Learning,"['word_10', 'word_46', 'word_66', 'word_193', 'word_204', 'word_213', 'word_435', 'word_511', 'word_582', 'word_605', 'word_606', 'word_620', 'word_724', 'word_830', 'word_860', 'word_1029', 'word_1076', 'word_1205', 'word_1264', 'word_1356', 'word_1360', 'word_1410']"
134219,Genetic_Algorithms,"['word_131', 'word_141', 'word_188', 'word_235', 'word_298', 'word_369', 'word_508', 'word_620', 'word_624', 'word_1072', 'word_1076', 'word_1098', 'word_1132', 'word_1150', 'word_1178', 'word_1210', 'word_1292', 'word_1318', 'word_1370', 'word_1427', 'word_1432']"
1131312,Probabilistic_Methods,"['word_57', 'word_173', 'word_339', 'word_598', 'word_613', 'word_649', 'word_686', 'word_698', 'word_822', 'word_940', 'word_1012', 'word_1124', 'word_1132', 'word_1205', 'word_1210', 'word_1323', 'word_1329', 'word_1335', 'word_1382', 'word_1413', 'word_1415']"
156794,Probabilistic_Methods,"['word_42', 'word_281', 'word_339', 'word_508', 'word_595', 'word_625', 'word_649', 'word_778', 'word_830', 'word_875', 'word_934', 'word_938', 'word_968', 'word_1072', 'word_1090', 'word_1145', 'word_1180', 'word_1195', 'word_1210', 'word_1229', 'word_1231', 'word_1306', 'word_1317', 'word_1335', 'word_1388']"
1153896,Genetic_Algorithms,"['word_119', 'word_284', 'word_368', 'word_465', 'word_514', 'word_575', 'word_653', 'word_883', 'word_929', 'word_970', 'word_1097', 'word_1133', 'word_1152', 'word_1161', 'word_1167', 'word_1171', 'word_1178', 'word_1202', 'word_1205', 'word_1231', 'word_1302', 'word_1427']"
1153899,Genetic_Algorithms,"['word_40', 'word_91', 'word_99', 'word_204', 'word_496', 'word_726', 'word_735', 'word_764', 'word_938', 'word_946', 'word_1029', 'word_1072', 'word_1133', 'word_1152', 'word_1204', 'word_1264', 'word_1302', 'word_1329', 'word_1387', 'word_1398', 'word_1412']"
167656,Theory,"['word_65', 'word_128', 'word_132', 'word_134', 'word_212', 'word_359', 'word_360', 'word_593', 'word_616', 'word_726', 'word_773', 'word_828', 'word_1167', 'word_1178', 'word_1255', 'word_1258', 'word_1264', 'word_1329', 'word_1340', 'word_1382']"
239829,Case_Based,"['word_53', 'word_212', 'word_229', 'word_262', 'word_296', 'word_508', 'word_510', 'word_515', 'word_541', 'word_648', 'word_716', 'word_730', 'word_751', 'word_1072', 'word_1120', 'word_1178', 'word_1204', 'word_1264', 'word_1331']"
231198,Neural_Networks,"['word_20', 'word_158', 'word_214', 'word_461', 'word_508', 'word_620', 'word_661', 'word_724', 'word_765', 'word_781', 'word_861', 'word_866', 'word_971', 'word_1124', 'word_1128', 'word_1132', 'word_1220', 'word_1264']"
1131334,Probabilistic_Methods,"['word_157', 'word_204', 'word_279', 'word_285', 'word_323', 'word_378', 'word_495', 'word_598', 'word_649', 'word_703', 'word_822', 'word_919', 'word_940', 'word_1012', 'word_1066', 'word_1114', 'word_1132', 'word_1178', 'word_1314', 'word_1329', 'word_1390']"
1131335,Probabilistic_Methods,"['word_1', 'word_133', 'word_136', 'word_195', 'word_306', 'word_493', 'word_542', 'word_586', 'word_598', 'word_649', 'word_686', 'word_753', 'word_822', 'word_884', 'word_919', 'word_1119', 'word_1160', 'word_1178', 'word_1185', 'word_1340', 'word_1398', 'word_1413', 'word_1415']"
142268,Probabilistic_Methods,"['word_5', 'word_19', 'word_180', 'word_403', 'word_500', 'word_584', 'word_645', 'word_730', 'word_784', 'word_829', 'word_1097', 'word_1139', 'word_1145', 'word_1178', 'word_1268', 'word_1340', 'word_1356']"
504,Probabilistic_Methods,"['word_3', 'word_52', 'word_247', 'word_465', 'word_503', 'word_506', 'word_637', 'word_703', 'word_784', 'word_844', 'word_936', 'word_1043', 'word_1119', 'word_1175', 'word_1300', 'word_1306', 'word_1349', 'word_1398', 'word_1424']"
506,Probabilistic_Methods,"['word_5', 'word_40', 'word_46', 'word_65', 'word_66', 'word_101', 'word_116', 'word_223', 'word_247', 'word_297', 'word_429', 'word_475', 'word_531', 'word_552', 'word_624', 'word_725', 'word_837', 'word_934', 'word_980', 'word_1006', 'word_1061', 'word_1079', 'word_1080', 'word_1135', 'word_1150', 'word_1349']"
654326,Genetic_Algorithms,"['word_3', 'word_20', 'word_100', 'word_141', 'word_303', 'word_322', 'word_496', 'word_508', 'word_592', 'word_758', 'word_775', 'word_938', 'word_970', 'word_1006', 'word_1059', 'word_1076', 'word_1124', 'word_1133', 'word_1199', 'word_1249', 'word_1329', 'word_1331', 'word_1353', 'word_1390']"
1116044,Probabilistic_Methods,"['word_5', 'word_42', 'word_43', 'word_193', 'word_248', 'word_532', 'word_622', 'word_647', 'word_1006', 'word_1173', 'word_1178', 'word_1266', 'word_1267', 'word_1268', 'word_1286', 'word_1302', 'word_1341']"
1131359,Genetic_Algorithms,"['word_49', 'word_141', 'word_253', 'word_496', 'word_508', 'word_524', 'word_583', 'word_704', 'word_1178', 'word_1250']"
643485,Probabilistic_Methods,"['word_173', 'word_279', 'word_368', 'word_686', 'word_694', 'word_1180', 'word_1210', 'word_1241']"
654339,Genetic_Algorithms,"['word_20', 'word_100', 'word_133', 'word_204', 'word_251', 'word_262', 'word_349', 'word_403', 'word_465', 'word_496', 'word_508', 'word_531', 'word_775', 'word_970', 'word_1025', 'word_1031', 'word_1059', 'word_1152', 'word_1160', 'word_1178', 'word_1293', 'word_1329', 'word_1333', 'word_1382']"
1107319,Theory,"['word_201', 'word_212', 'word_290', 'word_439', 'word_508', 'word_552', 'word_572', 'word_778', 'word_922', 'word_967', 'word_979', 'word_1003', 'word_1082', 'word_1133', 'word_1178', 'word_1264', 'word_1333']"
132821,Theory,"['word_11', 'word_64', 'word_126', 'word_251', 'word_275', 'word_371', 'word_522', 'word_540', 'word_620', 'word_737', 'word_765', 'word_784', 'word_861', 'word_940', 'word_1178', 'word_1179', 'word_1298', 'word_1356', 'word_1423', 'word_1427']"
360028,Theory,"['word_206', 'word_359', 'word_875', 'word_1264', 'word_1306']"
214472,Reinforcement_Learning,"['word_40', 'word_368', 'word_429', 'word_470', 'word_510', 'word_548', 'word_620', 'word_730', 'word_784', 'word_861', 'word_1022', 'word_1124', 'word_1213', 'word_1228', 'word_1337', 'word_1349', 'word_1385', 'word_1425']"
646334,Probabilistic_Methods,"['word_125', 'word_136', 'word_180', 'word_438', 'word_508', 'word_627', 'word_648', 'word_649', 'word_762', 'word_780', 'word_814', 'word_822', 'word_826', 'word_933', 'word_943', 'word_1018', 'word_1279', 'word_1305', 'word_1340', 'word_1353', 'word_1382']"
1107325,Case_Based,"['word_65', 'word_79', 'word_188', 'word_259', 'word_341', 'word_674', 'word_764', 'word_788', 'word_829', 'word_861', 'word_924', 'word_1003', 'word_1076', 'word_1079', 'word_1150', 'word_1178', 'word_1211', 'word_1231', 'word_1264', 'word_1267', 'word_1379', 'word_1384', 'word_1387', 'word_1390']"
166989,Theory,"['word_133', 'word_238', 'word_337', 'word_403', 'word_508', 'word_535', 'word_648', 'word_752', 'word_765', 'word_800', 'word_817', 'word_843', 'word_966', 'word_1035', 'word_1060', 'word_1122', 'word_1160', 'word_1161', 'word_1178', 'word_1213', 'word_1264', 'word_1305']"
1111788,Theory,"['word_66', 'word_151', 'word_204', 'word_206', 'word_278', 'word_342', 'word_375', 'word_471', 'word_602', 'word_750', 'word_827', 'word_875', 'word_1175', 'word_1178', 'word_1248', 'word_1250']"
151708,Neural_Networks,"['word_45', 'word_119', 'word_239', 'word_416', 'word_604', 'word_699', 'word_707', 'word_912', 'word_968', 'word_999', 'word_1083', 'word_1210', 'word_1221', 'word_1242', 'word_1248', 'word_1250', 'word_1293', 'word_1350', 'word_1354', 'word_1382', 'word_1425']"
118259,Reinforcement_Learning,"['word_99', 'word_264', 'word_410', 'word_511', 'word_540', 'word_582', 'word_624', 'word_638', 'word_694', 'word_861', 'word_1051', 'word_1119', 'word_1124', 'word_1128', 'word_1145', 'word_1151', 'word_1264', 'word_1266', 'word_1275', 'word_1329', 'word_1394']"
32260,Theory,"['word_15', 'word_284', 'word_302', 'word_339', 'word_399', 'word_424', 'word_425', 'word_440', 'word_508', 'word_813', 'word_817', 'word_927', 'word_988', 'word_1206', 'word_1293', 'word_1331', 'word_1332', 'word_1354']"
137130,Probabilistic_Methods,"['word_19', 'word_52', 'word_276', 'word_322', 'word_614', 'word_727', 'word_730', 'word_1006', 'word_1050', 'word_1076', 'word_1132', 'word_1199', 'word_1235', 'word_1260', 'word_1424']"
92589,Probabilistic_Methods,"['word_20', 'word_53', 'word_123', 'word_213', 'word_304', 'word_637', 'word_697', 'word_716', 'word_876', 'word_1063', 'word_1095', 'word_1115', 'word_1178', 'word_1179', 'word_1180', 'word_1249', 'word_1255', 'word_1264', 'word_1293', 'word_1334', 'word_1354']"
118260,Reinforcement_Learning,"['word_3', 'word_42', 'word_44', 'word_98', 'word_142', 'word_250', 'word_396', 'word_511', 'word_646', 'word_694', 'word_1055', 'word_1076', 'word_1119', 'word_1145', 'word_1206', 'word_1263', 'word_1264', 'word_1275', 'word_1299', 'word_1304']"
124828,Neural_Networks,"['word_20', 'word_100', 'word_105', 'word_229', 'word_251', 'word_262', 'word_541', 'word_616', 'word_628', 'word_970', 'word_1009', 'word_1180', 'word_1202', 'word_1291', 'word_1333', 'word_1353', 'word_1357', 'word_1382', 'word_1402']"
141596,Neural_Networks,"['word_104', 'word_154', 'word_755', 'word_1072']"
